HawRiverHydro,HighShoalsHydroNC,CowansFord,AvalonHydropower,BearCreekDam,CedarCliff,Chatuge,Cheoah,FontanaDam,FranklinNC,HiwasseeDam,Mission,Nantahala,QueensCreek,Santeetlah,TennesseeCreek,Thorpe,Tuckasegee,Rhodhiss,OxfordDam,HighRockHydro,FallsHydro,NarrowsNC,TuckertownHydro,Bridgewater,LookoutShoals,JordanHydroelectricProject,MountainIsland,Blewett,RoanokeRapids,Gaston,RockyMountMill,Tillery,LockvilleHydropower,TurnerShoals,Tuxedo,LakeLure,IvyRiverHydro,MarshallDam,MetropolitanSewerageDistrict,Walters
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27442371,0.487376509,0.004390779,0.230515917,0.003293085,0,0,0,0,0,0,0
0.010058522,0.012070227,2.346988539,0.008046818,0.060351134,0.042916362,0.088514996,1.475249939,1.707937089,0.006705682,1.110460863,0.012070227,0.289685443,0.009387954,0.301755669,0.072421361,0.144842721,0.020117045,0.170994879,0.241404535,0.221287491,0.2105584,0.729578152,0.281638625,0.185747379,0.173006584,0.029504999,0.402340892,0.634357474,0,0,0,0,0,0,0,0,0,0,0,0
0.296269203,0.355523043,69.12948061,0.237015362,1.777615216,1.264081931,2.607168983,43.45281639,50.30651061,0.197512802,32.70811997,0.355523043,8.532553036,0.276517922,8.888076079,2.133138259,4.266276518,0.592538405,5.036576445,7.110460863,6.517922458,6.201901975,21.48939283,8.295537674,5.471104609,5.095830285,0.869056328,11.85076811,18.68471105,0,0,0,0,0,0,0,0,0,0,0,0
0.242318947,0.290782736,56.54108754,0.193855157,1.45391368,1.033894172,2.13240673,35.54011217,41.14575713,0.161545964,26.7520117,0.290782736,6.978785662,0.22616435,7.269568398,1.744696416,3.489392831,0.484637893,4.119422092,5.815654718,5.331016825,5.072543282,17.57620093,6.784930505,4.474823214,4.167885881,0.710802243,9.692757864,15.28224823,0.27442371,0.487376509,0.004390779,0.230515917,0.003293085,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470921726,0.565106072,109.8817362,0.376737381,2.825530358,2.009266033,4.144111192,69.06851987,79.96250914,0.313947818,51.9897586,0.565106072,13.56254572,0.439526945,14.12765179,3.39063643,6.78127286,0.941843453,8.005669349,11.30212143,10.36027798,9.857961473,34.15752256,13.18580834,8.696354548,8.099853694,1.381370397,18.83686906,29.69946355,0,0,0,0,0,0,0,0,0,0,0,0
1.164959766,1.397951719,271.8239454,0.931967813,6.989758595,4.970495001,10.25164594,170.8607657,197.8101683,0.776639844,128.6115582,1.397951719,33.55084126,1.087295782,34.94879298,8.387710315,16.77542063,2.329919532,19.80431602,27.95903438,25.62911485,24.3864911,84.49841502,32.61887345,21.51292368,20.03730797,3.417215313,46.59839064,73.47012924,0,0,0,0,0,0,0,0,0,0,0,0
1.310351134,1.572421361,305.7485979,1.048280907,7.862106803,5.590831505,11.53108998,192.184833,222.4976225,0.873567423,144.6627652,1.572421361,37.73811266,1.222994392,39.31053402,9.434528164,18.86905633,2.620702268,22.27596928,31.44842721,28.82772495,27.43001707,95.04413558,36.68983175,24.19781761,22.5380395,3.843696659,52.41404535,82.63947818,0,0,0,0,0,0,0,0,0,0,0,0
1.311265545,1.573518654,305.9619605,1.049012436,7.86759327,5.594732992,11.5391368,192.3189466,222.6528895,0.87417703,144.7637162,1.573518654,37.7644477,1.223847842,39.33796635,9.441111924,18.88222385,2.62253109,22.29151426,31.47037308,28.84784199,27.44915874,95.11046086,36.71543526,24.21470373,22.55376737,3.846378932,52.4506218,82.69714704,0,0,0,0,0,0,0,0,0,0,0,0
1.001280176,1.201536211,233.632041,0.80102414,6.007681053,4.272128749,8.811265545,146.8544257,170.0173738,0.667520117,110.5413314,1.201536211,28.83686906,0.934528164,30.03840527,7.209217264,14.41843453,2.002560351,17.02176298,24.03072421,22.02816386,20.96013168,72.62618873,28.03584492,18.49030724,17.22201902,2.937088515,40.05120702,63.14740307,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.051207023,0.061448427,11.94830529,0.040965618,0.307242136,0.218483297,0.4506218,7.510363326,8.694952451,0.034138015,5.653255304,0.061448427,1.474762253,0.047793221,1.53621068,0.368690563,0.737381127,0.102414045,0.870519386,1.228968544,1.126554499,1.071933675,3.714216045,1.433796635,0.945623019,0.88076079,0.150207267,2.048280907,3.22945623,0,0,0,0,0,0,0,0,0,0,0,0
0.053950256,0.064740307,12.58839307,0.043160205,0.323701536,0.230187759,0.474762253,7.912704218,9.160753475,0.035966837,5.956108266,0.064740307,1.553767374,0.050353572,1.618507681,0.388441843,0.776883687,0.107900512,0.917154353,1.294806145,1.186905633,1.129358693,3.913191904,1.510607169,0.996281395,0.927944404,0.158254084,2.158010241,3.402462814,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.634601317,0.76152158,148.0736406,0.507681053,3.807607901,2.707632285,5.584491587,93.07485979,107.7553036,0.423067545,70.05998537,0.76152158,18.27651792,0.592294562,19.0380395,4.569129481,9.138258961,1.269202634,10.78822238,15.2304316,13.96122897,13.2843209,46.02974884,17.76883687,11.71897098,10.91514265,1.861497196,25.38405267,40.02218971,0,0,0,0,0,0,0,0,0,0,0,0
0.797366496,0.956839795,186.0521824,0.637893197,4.784198976,3.40209705,7.016825165,116.9470861,135.392831,0.531577664,88.02926116,0.956839795,22.96415508,0.74420873,23.92099488,5.741038771,11.48207754,1.594732992,13.55523043,19.1367959,17.54206291,16.69153865,57.83564984,22.32626189,14.72470129,13.71470373,2.338941722,31.89465984,50.28724701,0,0,0,0,0,0,0,0,0,0,0,0
0.802852963,0.963423555,187.332358,0.64228237,4.817117776,3.425505974,7.065106072,117.7517679,136.3244331,0.535235308,88.63496708,0.963423555,23.12216533,0.749329432,24.08558888,5.780541331,11.56108266,1.605705925,13.64850037,19.2684711,17.66276518,16.80638869,58.23360156,22.47988296,14.82601804,13.80907096,2.355035357,32.11411851,50.63326018,0,0,0,0,0,0,0,0,0,0,0,0
0.42520117,0.510241405,99.21360644,0.340160936,2.551207023,1.814191661,3.7417703,62.36283833,72.19915874,0.283467447,46.94220922,0.510241405,12.24579371,0.396854426,12.75603511,3.061448427,6.122896854,0.850402341,7.228419898,10.20482809,9.35442575,8.900877835,30.84125823,11.90563277,7.852048281,7.313460132,1.247256767,17.00804682,26.81602048,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.255120702,0.306144843,59.52816386,0.204096562,1.530724214,1.088514996,2.24506218,37.417703,43.31949525,0.170080468,28.16532553,0.306144843,7.347476225,0.238112655,7.653621068,1.836869056,3.673738113,0.510241405,4.337051939,6.122896854,5.61265545,5.340526701,18.50475494,7.143379663,4.711228969,4.388076079,0.74835406,10.20482809,16.08961229,0,0,0,0,0,0,0,0,0,0,0,0
0.329188003,0.395025604,76.81053402,0.263350402,1.975128018,1.404535479,2.896854426,48.2809071,55.8961229,0.219458669,36.34235552,0.395025604,9.480614484,0.307242136,9.875640088,2.370153621,4.740307242,0.658376006,5.59619605,7.90051207,7.242136064,6.891002195,23.87710315,9.217264082,6.079005121,5.66203365,0.965618142,13.16752012,20.76079005,0,0,0,0,0,0,0,0,0,0,0,0
0.366678859,0.440014631,85.55840039,0.293343087,2.200073153,1.564496464,3.226773958,53.77956596,62.26207023,0.244452573,40.48134601,0.440014631,10.56035113,0.342233602,11.00036576,2.640087783,5.280175567,0.733357718,6.2335406,8.800292612,8.066934894,7.675810778,26.59643989,10.26700805,6.771336259,6.306876372,1.075591319,14.66715435,23.12521336,0,0,0,0,0,0,0,0,0,0,0,0
0.352048281,0.422457937,82.14459888,0.281638625,2.112289685,1.502072665,3.098024872,51.63374787,59.7777981,0.234698854,38.86613021,0.422457937,10.13899049,0.328578396,10.56144843,2.534747623,5.069495245,0.704096562,5.984820775,8.449158742,7.74506218,7.369544014,25.53523531,9.857351865,6.501158254,6.055230432,1.032674957,14.08193124,22.20251158,0,0,0,0,0,0,0,0,0,0,0,0
0.366678859,0.440014631,85.55840039,0.293343087,2.200073153,1.564496464,3.226773958,53.77956596,62.26207023,0.244452573,40.48134601,0.440014631,10.56035113,0.342233602,11.00036576,2.640087783,5.280175567,0.733357718,6.2335406,8.800292612,8.066934894,7.675810778,26.59643989,10.26700805,6.771336259,6.306876372,1.075591319,14.66715435,23.12521336,0,0,0,0,0,0,0,0,0,0,0,0
0.348390636,0.418068764,81.2911485,0.278712509,2.090343819,1.486466715,3.065837601,51.09729334,59.15673007,0.232260424,38.46232626,0.418068764,10.03365033,0.325164594,10.45171909,2.508412582,5.016825165,0.696781273,5.922640819,8.361375274,7.664594001,7.292977323,25.26993416,9.75493782,6.433613753,5.992318947,1.021945867,13.93562546,21.97183614,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012801756,0.015362107,2.987076323,0.010241405,0.076810534,0.054620824,0.11265545,1.877590832,2.173738113,0.008534504,1.413313826,0.015362107,0.368690563,0.011948305,0.38405267,0.092172641,0.184345282,0.025603511,0.217629846,0.307242136,0.281638625,0.267983419,0.928554011,0.358449159,0.236405755,0.220190198,0.037551817,0.512070227,0.807364058,0,0,0,0,0,0,0,0,0,0,0,0
0.411485004,0.493782004,96.01316752,0.329188003,2.468910022,1.755669349,3.621068032,60.35113387,69.87015362,0.274323336,45.4279444,0.493782004,11.85076811,0.38405267,12.34455011,2.962692026,5.925384053,0.822970007,6.995245062,9.875640088,9.05267008,8.613752743,29.84637893,11.5215801,7.598756401,7.077542063,1.207022677,16.45940015,25.95098756,0,0,0,0,0,0,0,0,0,0,0,0
0.613569861,0.736283833,143.1663009,0.490855889,3.681419166,2.617898074,5.399414777,89.99024628,104.1841624,0.409046574,67.73811266,0.736283833,17.670812,0.572665204,18.40709583,4.417702999,8.835405999,1.227139722,10.43068764,14.72567666,13.49853694,12.84406242,44.50426725,17.17995611,11.3305901,10.55340161,1.799804926,24.54279444,38.6958059,0,0,0,0,0,0,0,0,0,0,0,0
0.674835406,0.809802487,157.4615947,0.539868325,4.049012436,2.879297732,5.938551573,98.97585955,114.5870519,0.449890271,74.50182882,0.809802487,19.43525969,0.629846379,20.24506218,4.858814923,9.717629846,1.349670812,11.4722019,16.19604974,14.84637893,14.1265545,48.94806145,18.89539137,12.4619605,11.60716898,1.979517191,26.99341624,42.5596196,0,0,0,0,0,0,0,0,0,0,0,0
0.641002195,0.769202634,149.5671787,0.512801756,3.846013168,2.734942697,5.640819312,94.01365521,108.8421726,0.427334796,70.76664228,0.769202634,18.4608632,0.598268715,19.23006584,4.615215801,9.230431602,1.282004389,10.89703731,15.38405267,14.10204828,13.41831261,46.49402585,17.94806145,11.83717386,11.02523775,1.880273104,25.64008778,40.42587174,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076810534,0.092172641,17.92245794,0.061448427,0.460863204,0.327724945,0.675932699,11.26554499,13.04242868,0.051207023,8.479882955,0.092172641,2.21214338,0.071689832,2.30431602,0.553035845,1.10607169,0.153621068,1.305779078,1.843452816,1.689831748,1.607900512,5.571324067,2.150694952,1.418434528,1.321141185,0.2253109,3.072421361,4.844184345,0,0,0,0,0,0,0,0,0,0,0,0
0.371250914,0.445501097,86.62521336,0.297000732,2.227505486,1.584003901,3.267008047,54.45013411,63.03840527,0.24750061,40.98610095,0.445501097,10.69202634,0.346500853,11.13752743,2.673006584,5.346013168,0.742501829,6.311265545,8.910021946,8.167520117,7.771519142,26.92806633,10.3950256,6.855766886,6.385515728,1.089002682,14.85003658,23.41355767,0,0,0,0,0,0,0,0,0,0,0,0
0.378566203,0.454279444,88.33211412,0.302852963,2.27139722,1.615215801,3.33138259,55.52304316,64.28054133,0.252377469,41.79370885,0.454279444,10.90270666,0.353328456,11.3569861,2.725676664,5.451353328,0.757132407,6.435625457,9.085588881,8.328456474,7.924652524,27.45866862,10.59985369,6.990855889,6.511338698,1.110460863,15.14264813,23.87490856,0,0,0,0,0,0,0,0,0,0,0,0
0.66203365,0.79444038,154.4745184,0.52962692,3.972201902,2.824676908,5.825896123,97.09826871,112.4133138,0.441355767,73.088515,0.79444038,19.06656913,0.617898074,19.86100951,4.766642282,9.533284565,1.324067301,11.25457206,15.88880761,14.56474031,13.85857108,48.01950744,18.53694221,12.22555474,11.38697879,1.941965374,26.48134601,41.75225555,0,0,0,0,0,0,0,0,0,0,0,0
0.664776884,0.79773226,155.1146062,0.531821507,3.988661302,2.83638137,5.850036576,97.50060961,112.8791149,0.443184589,73.39136796,0.79773226,19.14557425,0.620458425,19.94330651,4.786393563,9.572787125,1.329553767,11.30120702,15.95464521,14.62509144,13.9159961,48.2184833,18.61375274,12.27621312,11.4341624,1.950012192,26.59107535,41.92526213,0,0,0,0,0,0,0,0,0,0,0,0
0.401426481,0.481711778,93.66617898,0.321141185,2.408558888,1.712752987,3.532553036,58.87588393,68.16221653,0.267617654,44.31748354,0.481711778,11.56108266,0.374664716,12.04279444,2.890270666,5.780541331,0.802852963,6.824250183,9.634235552,8.83138259,8.403194343,29.11680078,11.23994148,7.413009022,6.904535479,1.177517679,16.05705925,25.31663009,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.208485735,0.250182882,48.64667154,0.166788588,1.250914411,0.889539137,1.83467447,30.57790783,35.40087783,0.13899049,23.01682516,0.250182882,6.004389173,0.194586686,6.254572056,1.501097293,3.002194587,0.41697147,3.544257498,5.003657644,4.586686174,4.36430139,15.12216533,5.837600585,3.850036576,3.585954645,0.611558157,8.339429407,13.14850037,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031089978,0.037307974,7.254328213,0.024871982,0.186539868,0.132650573,0.273591807,4.559863448,5.279078274,0.020726652,3.432333577,0.037307974,0.895391368,0.029017313,0.932699342,0.223847842,0.447695684,0.062179956,0.528529627,0.746159473,0.683979517,0.650816874,2.255059742,0.870519386,0.574128261,0.534747623,0.091197269,1.243599122,1.960741283,0,0,0,0,0,0,0,0,0,0,0,0
0.168251646,0.201901975,39.25871739,0.134601317,1.009509876,0.717873689,1.480614484,24.67690807,28.56912948,0.112167764,18.57498171,0.201901975,4.845647403,0.15703487,5.047549378,1.211411851,2.422823702,0.336503292,2.860277981,4.038039503,3.701536211,3.522067788,12.20385272,4.711046086,3.107047062,2.89392831,0.493538161,6.730065838,10.61107047,0,0,0,0,0,0,0,0,0,0,0,0
0.145391368,0.174469642,33.92465252,0.116313094,0.872348208,0.620336503,1.279444038,21.3240673,24.68745428,0.096927579,16.05120702,0.174469642,4.187271397,0.13569861,4.361741039,1.046817849,2.093635699,0.290782736,2.471653255,3.489392831,3.198610095,3.043525969,10.54572056,4.070958303,2.684893928,2.500731529,0.426481346,5.815654718,9.169348939,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
