n_319_nuc,n_6652_nuc,n_18689_nuc
699.4139671,1976.339451,1473.410515
703.4539033,1975.348142,1481.92119
706.4838555,1974.68727,1488.304195
708.2513277,1977.33076,1492.027616
711.5337759,1976.009015,1498.942539
715.0687201,1977.991633,1506.389379
714.8162241,1977.991633,1505.857461
719.3611524,1978.322069,1515.43197
722.6436006,1979.313378,1522.346893
722.3911046,1978.982942,1521.814976
725.6735528,1977.33076,1528.729899
727.441025,1977.33076,1532.453319
726.6835369,1976.339451,1530.857568
727.1885289,1977.33076,1531.921402
726.9360329,1975.678579,1531.389485
726.4310409,1975.678579,1530.325651
725.1685608,1976.339451,1527.666065
725.6735528,1977.000324,1528.729899
724.9160648,1977.000324,1527.134148
724.1585767,1977.661196,1525.538396
725.1685608,1977.33076,1527.666065
725.4210568,1975.348142,1528.197982
726.4310409,1977.661196,1530.325651
726.9360329,1977.991633,1531.389485
730.2184811,1978.982942,1538.304408
726.1785449,1978.652505,1529.793733
726.4310409,1978.982942,1530.325651
728.451009,1979.313378,1534.580988
727.693521,1978.652505,1532.985236
727.946017,1979.643814,1533.517153
728.198513,1979.643814,1534.049071
727.946017,1977.661196,1533.517153
729.7134891,1980.304687,1537.240574
728.451009,1979.643814,1534.580988
728.198513,1977.991633,1534.049071
728.198513,1978.652505,1534.049071
727.693521,1978.322069,1532.985236
727.1885289,1976.669888,1531.921402
727.693521,1976.669888,1532.985236
726.9360329,1976.009015,1531.389485
726.4310409,1983.939486,1530.325651
725.9260489,2014.009188,1529.261816
725.9260489,2035.487547,1529.261816
724.1585767,2069.852921,1525.538396
724.9160648,2109.17484,1527.134148
724.9160648,2138.253233,1527.134148
725.4210568,2137.922797,1528.197982
725.9260489,2137.261925,1529.261816
727.441025,2135.279307,1532.453319
727.441025,2143.209778,1532.453319
724.6635688,2150.809812,1526.60223
726.1785449,2163.035955,1529.793733
725.9260489,2173.940353,1529.261816
726.1785449,2187.818677,1529.793733
725.9260489,2198.723075,1529.261816
725.1685608,2208.9666,1527.666065
725.1685608,2220.53187,1527.666065
725.1685608,2224.497105,1527.666065
725.9260489,2224.827541,1529.261816
724.9160648,2222.514487,1527.134148
723.6535847,2225.81885,1524.474562
723.1485927,2228.462341,1523.410728
720.3711365,2228.792777,1517.559639
720.8761285,2229.123213,1518.623473
721.6336166,2230.444958,1520.219225
721.3811206,2233.088449,1519.687307
721.8861126,2237.384121,1520.751142
721.8861126,2240.688483,1520.751142
721.3811206,2249.9407,1519.687307
722.1386086,2262.166842,1521.283059
722.8960967,2274.723421,1522.87881
721.1286245,2287.28,1519.15539
721.1286245,2299.175707,1519.15539
721.1286245,2311.732286,1519.15539
722.3911046,2324.619301,1521.814976
721.6336166,2335.193262,1520.219225
722.8960967,2338.167189,1522.87881
722.8960967,2332.549772,1522.87881
721.3811206,2334.53239,1519.687307
723.4010887,2332.880208,1523.942645
722.3911046,2332.219336,1521.814976
721.8861126,2332.549772,1520.751142
723.9060807,2333.210645,1525.006479
723.1485927,2331.888899,1523.410728
723.6535847,2330.236718,1524.474562
723.1485927,2329.245409,1523.410728
722.1386086,2327.262791,1521.283059
721.8861126,2325.61061,1520.751142
721.8861126,2325.941046,1520.751142
723.1485927,2327.923664,1523.410728
722.8960967,2328.914973,1522.87881
722.8960967,2328.584537,1522.87881
720.6236325,2329.575845,1518.091556
722.6436006,2331.888899,1522.346893
722.3911046,2331.558463,1521.814976
721.8861126,2332.219336,1520.751142
722.8960967,2333.210645,1522.87881
722.6436006,2332.219336,1522.346893
723.1485927,2331.888899,1523.410728
722.3911046,2334.862826,1521.814976
723.4010887,2333.871517,1523.942645
723.1485927,2332.219336,1523.410728
722.8960967,2332.549772,1522.87881
722.3911046,2333.210645,1521.814976
723.6535847,2331.558463,1524.474562
722.3911046,2332.219336,1521.814976
722.6436006,2331.888899,1522.346893
723.4010887,2332.219336,1523.942645
723.1485927,2329.906282,1523.410728
724.6635688,2328.584537,1526.60223
724.6635688,2329.245409,1526.60223
724.6635688,2328.2541,1526.60223
724.4110728,2326.271483,1526.070313
724.4110728,2328.914973,1526.070313
724.6635688,2327.923664,1526.60223
724.4110728,2328.914973,1526.070313
724.6635688,2326.271483,1526.60223
724.6635688,2327.593228,1526.60223
724.6635688,2327.593228,1526.60223
725.1685608,2328.2541,1527.666065
725.6735528,2329.575845,1528.729899
725.9260489,2328.2541,1529.261816
726.9360329,2328.2541,1531.389485
726.6835369,2329.245409,1530.857568
727.441025,2328.584537,1532.453319
727.441025,2328.914973,1532.453319
728.198513,2327.593228,1534.049071
727.946017,2328.584537,1533.517153
727.693521,2327.593228,1532.985236
728.451009,2326.932355,1534.580988
727.693521,2327.593228,1532.985236
729.4609931,2326.601919,1536.708656
728.703505,2327.262791,1535.112905
729.2084971,2326.932355,1536.176739
728.198513,2327.593228,1534.049071
728.703505,2327.262791,1535.112905
729.2084971,2328.2541,1536.176739
728.198513,2328.2541,1534.049071
730.4709772,2328.584537,1538.836325
729.2084971,2330.236718,1536.176739
727.693521,2330.897591,1532.985236
728.703505,2330.567154,1535.112905
728.703505,2331.228027,1535.112905
729.2084971,2331.888899,1536.176739
729.4609931,2333.541081,1536.708656
729.4609931,2333.210645,1536.708656
730.7234732,2333.871517,1539.368242
730.4709772,2334.53239,1538.836325
730.4709772,2334.201954,1538.836325
731.4809612,2334.53239,1540.963994
730.9759692,2340.480243,1539.900159
730.4709772,2344.445479,1538.836325
730.9759692,2350.723768,1539.900159
730.4709772,2361.958602,1538.836325
730.4709772,2368.567328,1538.836325
729.7134891,2371.871691,1537.240574
729.7134891,2372.862999,1537.240574
728.9560011,2371.210818,1535.644822
729.2084971,2370.219509,1536.176739
728.451009,2371.210818,1534.580988
728.198513,2369.2282,1534.049071
728.451009,2370.549945,1534.580988
727.441025,2372.202127,1532.453319
727.441025,2370.880382,1532.453319
727.1885289,2372.532563,1531.921402
683.001726,2370.549945,1438.8359
669.6194371,2372.862999,1410.644291
681.7392459,2374.845617,1436.176314
699.4139671,2372.532563,1473.410515
705.7263675,2374.184745,1486.708444
711.0287839,2373.193436,1497.878704
715.3212161,2372.202127,1506.921296
718.8561604,2371.210818,1514.368136
722.8960967,2372.532563,1522.87881
725.1685608,2372.532563,1527.666065
727.441025,2372.202127,1532.453319
726.1785449,2371.541254,1529.793733
726.6835369,2372.202127,1530.857568
726.1785449,2371.871691,1529.793733
726.1785449,2372.202127,1529.793733
726.1785449,2372.202127,1529.793733
726.1785449,2370.549945,1529.793733
726.4310409,2372.202127,1530.325651
725.9260489,2369.2282,1529.261816
727.441025,2368.567328,1532.453319
725.1685608,2369.2282,1527.666065
725.9260489,2367.245583,1529.261816
725.6735528,2326.932355,1528.729899
725.6735528,2290.584363,1528.729899
725.9260489,2246.3059,1529.261816
724.6635688,2165.018573,1526.60223
726.1785449,2109.835713,1529.793733
727.441025,2108.183531,1532.453319
727.946017,2112.479203,1533.517153
727.693521,2114.461821,1532.985236
727.693521,2112.148767,1532.985236
728.703505,2113.470512,1535.112905
729.2084971,2112.479203,1536.176739
731.4809612,2113.800948,1540.963994
731.2284652,2113.470512,1540.432076
732.4909453,2113.800948,1543.091662
731.9859533,2116.114002,1542.027828
730.9759692,2112.479203,1539.900159
730.7234732,2115.783566,1539.368242
731.7334572,2114.792257,1541.495911
731.9859533,2115.783566,1542.027828
730.9759692,2115.122693,1539.900159
731.4809612,2114.461821,1540.963994
731.4809612,2113.800948,1540.963994
731.2284652,2115.453129,1540.432076
731.7334572,2115.453129,1541.495911
732.2384493,2118.09662,1542.559745
731.4809612,2116.114002,1540.963994
731.9859533,2120.079238,1542.027828
730.9759692,2122.392292,1539.900159
731.9859533,2123.3836,1542.027828
731.4809612,2125.035782,1540.963994
732.4909453,2125.366218,1543.091662
732.7434413,2123.714037,1543.623579
732.2384493,2125.366218,1542.559745
732.9959373,2125.696654,1544.155497
732.9959373,2126.357527,1544.155497
733.5009294,2127.0184,1545.219331
733.5009294,2127.0184,1545.219331
734.0059214,2128.009708,1546.283165
734.0059214,2129.331454,1546.283165
733.5009294,2128.009708,1545.219331
731.9859533,2129.331454,1542.027828
731.9859533,2126.357527,1542.027828
732.7434413,2127.348836,1543.623579
732.2384493,2126.357527,1542.559745
731.9859533,2126.027091,1542.027828
730.7234732,2123.3836,1539.368242
732.2384493,2119.748801,1542.559745
731.4809612,2119.748801,1540.963994
731.7334572,2119.748801,1541.495911
731.7334572,2120.079238,1541.495911
730.7234732,2120.079238,1539.368242
731.2284652,2118.757492,1540.432076
730.9759692,2120.74011,1539.900159
730.9759692,2119.418365,1539.900159
731.2284652,2122.061855,1540.432076
731.4809612,2121.400983,1540.963994
731.2284652,2120.079238,1540.432076
731.9859533,2122.392292,1542.027828
731.7334572,2120.409674,1541.495911
732.7434413,2121.070546,1543.623579
732.2384493,2120.74011,1542.559745
732.7434413,2120.74011,1543.623579
732.4909453,2122.722728,1543.091662
732.4909453,2119.748801,1543.091662
731.7334572,2120.74011,1541.495911
731.9859533,2121.070546,1542.027828
730.7234732,2119.748801,1539.368242
730.7234732,2119.418365,1539.368242
731.2284652,2120.079238,1540.432076
730.2184811,2118.757492,1538.304408
729.9659851,2118.09662,1537.772491
730.2184811,2118.757492,1538.304408
729.9659851,2119.418365,1537.772491
729.2084971,2118.09662,1536.176739
729.9659851,2118.757492,1537.772491
729.7134891,2118.427056,1537.240574
730.2184811,2119.087929,1538.304408
730.4709772,2119.748801,1538.836325
730.2184811,2119.418365,1538.304408
730.2184811,2119.418365,1538.304408
730.7234732,2118.09662,1539.368242
731.4809612,2120.409674,1540.963994
731.2284652,2120.079238,1540.432076
731.9859533,2119.418365,1542.027828
732.4909453,2119.087929,1543.091662
732.9959373,2118.757492,1544.155497
732.9959373,2120.409674,1544.155497
733.2484334,2119.418365,1544.687414
732.7434413,2118.757492,1543.623579
731.7334572,2118.427056,1541.495911
731.7334572,2120.079238,1541.495911
731.9859533,2124.044473,1542.027828
731.7334572,2124.705346,1541.495911
730.4709772,2124.705346,1538.836325
731.4809612,2126.687963,1540.963994
731.4809612,2125.696654,1540.963994
731.4809612,2126.687963,1540.963994
730.7234732,2124.044473,1539.368242
731.9859533,2125.035782,1542.027828
731.9859533,2127.0184,1542.027828
731.7334572,2126.687963,1541.495911
732.2384493,2126.687963,1542.559745
731.7334572,2128.009708,1541.495911
732.2384493,2126.027091,1542.559745
732.4909453,2126.687963,1543.091662
732.7434413,2127.0184,1543.623579
732.7434413,2127.679272,1543.623579
732.2384493,2126.687963,1542.559745
733.5009294,2126.687963,1545.219331
733.2484334,2127.348836,1544.687414
734.2584174,2128.670581,1546.815082
733.5009294,2127.348836,1545.219331
733.7534254,2126.687963,1545.751248
733.5009294,2127.0184,1545.219331
732.2384493,2126.687963,1542.559745
733.2484334,2126.027091,1544.687414
732.2384493,2126.027091,1542.559745
732.4909453,2124.374909,1543.091662
732.4909453,2127.0184,1543.091662
732.4909453,2124.705346,1543.091662
731.9859533,2127.679272,1542.027828
732.2384493,2126.357527,1542.559745
732.9959373,2124.374909,1544.155497
731.9859533,2126.687963,1542.027828
732.2384493,2125.366218,1542.559745
727.946017,2126.357527,1533.517153
726.4310409,2126.357527,1530.325651
726.6835369,2126.357527,1530.857568
726.6835369,2126.687963,1530.857568
730.4709772,2126.357527,1538.836325
731.4809612,2128.009708,1540.963994
732.7434413,2128.009708,1543.623579
732.7434413,2126.357527,1543.623579
733.2484334,2128.009708,1544.687414
733.5009294,2128.340145,1545.219331
732.7434413,2127.0184,1543.623579
734.0059214,2128.009708,1546.283165
733.5009294,2128.340145,1545.219331
732.7434413,2128.340145,1543.623579
732.9959373,2127.348836,1544.155497
733.5009294,2127.679272,1545.219331
731.9859533,2126.357527,1542.027828
731.9859533,2126.687963,1542.027828
731.9859533,2128.340145,1542.027828
732.9959373,2126.687963,1544.155497
731.7334572,2127.0184,1541.495911
730.7234732,2126.027091,1539.368242
721.8861126,2127.0184,1520.751142
709.7663038,2125.696654,1495.219118
705.2213755,2126.687963,1485.64461
704.2113914,2124.705346,1483.516941
704.7163834,2126.687963,1484.580775
703.9588954,2124.705346,1482.985024
703.4539033,2127.0184,1481.92119
692.3440786,2126.357527,1458.516835
675.6793415,2125.696654,1423.410303
674.9218534,2126.027091,1421.814551
674.9218534,2127.348836,1421.814551
669.8719331,2126.687963,1411.176208
644.3698354,2125.366218,1357.452576
638.0574349,2127.0184,1344.154647
626.6951142,2126.687963,1320.218375
661.2870685,2126.357527,1393.091025
683.759214,2126.027091,1440.431652
694.3640467,2126.357527,1462.772172
700.4239511,2124.705346,1475.538184
703.9588954,2126.357527,1482.985024
709.2613117,2125.366218,1494.155284
715.5737122,2124.374909,1507.453213
717.8461763,2125.035782,1512.240467
721.8861126,2123.3836,1520.751142
724.9160648,2122.392292,1527.134148
727.441025,2123.053164,1532.453319
727.1885289,2124.044473,1531.921402
727.693521,2123.3836,1532.985236
727.1885289,2123.714037,1531.921402
727.441025,2124.044473,1532.453319
727.441025,2123.714037,1532.453319
727.946017,2124.374909,1533.517153
727.946017,2125.366218,1533.517153
727.693521,2124.374909,1532.985236
728.451009,2125.035782,1534.580988
728.198513,2125.035782,1534.049071
728.451009,2125.696654,1534.580988
728.9560011,2123.3836,1535.644822
727.946017,2124.705346,1533.517153
727.441025,2124.044473,1532.453319
727.441025,2123.714037,1532.453319
727.1885289,2123.053164,1531.921402
726.9360329,2123.3836,1531.389485
727.1885289,2123.714037,1531.921402
727.1885289,2122.392292,1531.921402
726.1785449,2122.392292,1529.793733
725.9260489,2124.705346,1529.261816
726.4310409,2124.705346,1530.325651
726.4310409,2125.366218,1530.325651
726.6835369,2126.687963,1530.857568
726.6835369,2125.696654,1530.857568
725.6735528,2125.696654,1528.729899
705.7263675,2126.687963,1486.708444
712.54376,2127.348836,1501.070207
716.8361922,2125.035782,1510.112799
719.6136484,2127.679272,1515.963887
722.3911046,2127.348836,1521.814976
726.9360329,2126.687963,1531.389485
728.451009,2126.027091,1534.580988
728.9560011,2126.027091,1535.644822
728.198513,2126.357527,1534.049071
729.7134891,2125.366218,1537.240574
729.2084971,2124.044473,1536.176739
728.198513,2124.705346,1534.049071
727.946017,2121.400983,1533.517153
727.693521,2123.053164,1532.985236
727.693521,2123.053164,1532.985236
727.441025,2121.070546,1532.453319
727.693521,2121.731419,1532.985236
727.1885289,2123.053164,1531.921402
727.693521,2121.070546,1532.985236
727.441025,2120.74011,1532.453319
727.693521,2122.722728,1532.985236
727.693521,2122.722728,1532.985236
728.198513,2120.079238,1534.049071
729.4609931,2122.061855,1536.708656
729.2084971,2121.070546,1536.176739
728.9560011,2121.070546,1535.644822
729.7134891,2122.392292,1537.240574
729.7134891,2124.044473,1537.240574
729.9659851,2126.687963,1537.772491
730.2184811,2124.374909,1538.304408
730.4709772,2126.687963,1538.836325
730.9759692,2127.0184,1539.900159
731.4809612,2125.696654,1540.963994
730.9759692,2125.366218,1539.900159
730.2184811,2126.027091,1538.304408
728.9560011,2123.3836,1535.644822
729.2084971,2124.374909,1536.176739
728.9560011,2123.3836,1535.644822
729.4609931,2122.061855,1536.708656
728.198513,2124.374909,1534.049071
728.703505,2123.3836,1535.112905
727.946017,2123.714037,1533.517153
728.198513,2122.722728,1534.049071
728.198513,2124.374909,1534.049071
728.9560011,2122.061855,1535.644822
728.9560011,2122.061855,1535.644822
729.2084971,2123.714037,1536.176739
728.198513,2123.714037,1534.049071
730.7234732,2123.714037,1539.368242
729.9659851,2123.714037,1537.772491
729.9659851,2124.705346,1537.772491
730.2184811,2124.374909,1538.304408
729.2084971,2125.035782,1536.176739
729.4609931,2124.044473,1536.708656
729.4609931,2125.696654,1536.708656
729.4609931,2124.374909,1536.708656
729.2084971,2123.714037,1536.176739
729.7134891,2125.696654,1537.240574
727.946017,2124.705346,1533.517153
727.693521,2124.705346,1532.985236
726.9360329,2122.392292,1531.389485
727.1885289,2123.3836,1531.921402
729.2084971,2122.061855,1536.176739
729.7134891,2124.044473,1537.240574
729.2084971,2122.392292,1536.176739
729.7134891,2122.061855,1537.240574
729.4609931,2122.392292,1536.708656
729.2084971,2124.044473,1536.176739
729.7134891,2122.392292,1537.240574
729.7134891,2123.714037,1537.240574
730.7234732,2123.714037,1539.368242
731.2284652,2122.061855,1540.432076
731.4809612,2123.3836,1540.963994
730.7234732,2123.053164,1539.368242
731.7334572,2123.714037,1541.495911
730.9759692,2124.705346,1539.900159
730.9759692,2122.392292,1539.900159
730.4709772,2124.705346,1538.836325
731.4809612,2123.3836,1540.963994
730.9759692,2125.696654,1539.900159
730.9759692,2121.070546,1539.900159
730.9759692,2120.74011,1539.900159
730.2184811,2119.418365,1538.304408
728.9560011,2118.09662,1535.644822
727.946017,2117.435747,1533.517153
728.198513,2119.087929,1534.049071
727.693521,2117.766183,1532.985236
727.693521,2118.427056,1532.985236
727.693521,2118.757492,1532.985236
727.946017,2118.09662,1533.517153
727.693521,2118.427056,1532.985236
727.946017,2118.427056,1533.517153
727.693521,2118.09662,1532.985236
726.9360329,2120.74011,1531.389485
727.946017,2119.087929,1533.517153
726.9360329,2119.087929,1531.389485
727.693521,2120.079238,1532.985236
727.441025,2118.757492,1532.453319
728.198513,2119.418365,1534.049071
728.703505,2119.087929,1535.112905
728.198513,2119.087929,1534.049071
727.946017,2120.409674,1533.517153
727.946017,2118.09662,1533.517153
728.703505,2119.418365,1535.112905
728.9560011,2118.757492,1535.644822
727.946017,2117.435747,1533.517153
728.198513,2116.444438,1534.049071
727.946017,2114.792257,1533.517153
727.1885289,2113.470512,1531.921402
727.946017,2113.800948,1533.517153
727.441025,2113.140075,1532.453319
727.693521,2113.470512,1532.985236
726.9360329,2114.131384,1531.389485
726.6835369,2113.800948,1530.857568
727.441025,2113.140075,1532.453319
717.0886883,2113.800948,1510.644716
707.4938396,2113.140075,1490.431864
651.4397238,2112.809639,1372.346256
671.3869092,2116.114002,1414.367711
688.5566383,2114.792257,1450.538078
694.6165428,2114.792257,1463.304089
701.6864312,2113.800948,1478.19777
707.2413436,2114.792257,1489.899947
713.301248,2115.122693,1502.665959
717.0886883,2115.453129,1510.644716
721.6336166,2115.453129,1520.219225
724.4110728,2115.122693,1526.070313
725.6735528,2116.774875,1528.729899
727.693521,2112.809639,1532.985236
729.4609931,2115.783566,1536.708656
730.4709772,2114.131384,1538.836325
731.9859533,2113.140075,1542.027828
733.5009294,2113.140075,1545.219331
733.2484334,2110.827021,1544.687414
733.5009294,2112.809639,1545.219331
733.2484334,2113.800948,1544.687414
733.5009294,2114.792257,1545.219331
732.7434413,2115.783566,1543.623579
732.4909453,2115.783566,1543.091662
732.7434413,2116.774875,1543.623579
732.7434413,2117.766183,1543.623579
732.9959373,2118.427056,1544.155497
733.2484334,2119.418365,1544.687414
733.2484334,2118.427056,1544.687414
738.5508497,2121.070546,1555.857674
738.2983537,2119.087929,1555.325757
734.2584174,2121.400983,1546.815082
733.2484334,2121.731419,1544.687414
734.5109134,2123.053164,1547.346999
733.5009294,2121.070546,1545.219331
734.5109134,2122.392292,1547.346999
733.7534254,2122.722728,1545.751248
732.9959373,2122.061855,1544.155497
732.7434413,2123.053164,1543.623579
733.7534254,2121.731419,1545.751248
732.9959373,2121.400983,1544.155497
731.7334572,2121.731419,1541.495911
731.7334572,2122.392292,1541.495911
730.9759692,2120.079238,1539.900159
730.7234732,2120.079238,1539.368242
729.9659851,2120.409674,1537.772491
730.4709772,2120.74011,1538.836325
730.7234732,2120.079238,1539.368242
730.9759692,2120.409674,1539.900159
730.4709772,2118.757492,1538.836325
730.7234732,2120.079238,1539.368242
731.2284652,2119.418365,1540.432076
730.9759692,2120.079238,1539.900159
730.4709772,2120.079238,1538.836325
731.2284652,2118.757492,1540.432076
730.7234732,2116.444438,1539.368242
730.9759692,2118.09662,1539.900159
730.7234732,2118.427056,1539.368242
730.2184811,2119.087929,1538.304408
731.7334572,2119.418365,1541.495911
731.2284652,2118.757492,1540.432076
730.7234732,2119.418365,1539.368242
730.2184811,2119.087929,1538.304408
730.4709772,2118.09662,1538.836325
729.9659851,2118.09662,1537.772491
729.9659851,2117.105311,1537.772491
729.4609931,2116.444438,1536.708656
728.9560011,2118.427056,1535.644822
729.9659851,2117.105311,1537.772491
729.7134891,2117.766183,1537.240574
728.9560011,2117.766183,1535.644822
729.9659851,2118.09662,1537.772491
729.2084971,2116.774875,1536.176739
729.9659851,2117.105311,1537.772491
726.4310409,2115.783566,1530.325651
730.7234732,2116.114002,1539.368242
730.7234732,2116.444438,1539.368242
730.7234732,2116.444438,1539.368242
730.4709772,2116.114002,1538.836325
730.4709772,2115.783566,1538.836325
729.2084971,2115.453129,1536.176739
729.4609931,2115.122693,1536.708656
728.451009,2115.453129,1534.580988
728.703505,2114.131384,1535.112905
727.441025,2116.444438,1532.453319
727.693521,2115.122693,1532.985236
726.6835369,2115.453129,1530.857568
726.6835369,2115.453129,1530.857568
726.4310409,2114.792257,1530.325651
725.9260489,2115.122693,1529.261816
725.9260489,2113.800948,1529.261816
727.946017,2114.792257,1533.517153
727.693521,2113.800948,1532.985236
727.946017,2113.470512,1533.517153
727.946017,2112.479203,1533.517153
727.946017,2114.131384,1533.517153
727.1885289,2112.809639,1531.921402
728.451009,2114.792257,1534.580988
728.198513,2113.140075,1534.049071
727.441025,2112.809639,1532.453319
728.451009,2114.461821,1534.580988
727.946017,2112.479203,1533.517153
728.9560011,2110.827021,1535.644822
728.9560011,2108.844404,1535.644822
730.4709772,2108.513967,1538.836325
730.7234732,2107.192222,1539.368242
730.9759692,2107.853095,1539.900159
730.7234732,2105.870477,1539.368242
730.9759692,2106.53135,1539.900159
731.2284652,2105.540041,1540.432076
731.2284652,2103.226987,1540.432076
730.7234732,2105.540041,1539.368242
730.2184811,2106.861786,1538.304408
729.4609931,2109.505276,1536.708656
728.9560011,2108.844404,1535.644822
729.7134891,2110.827021,1537.240574
728.703505,2108.844404,1535.112905
729.2084971,2108.844404,1536.176739
728.9560011,2106.861786,1535.644822
729.2084971,2108.844404,1536.176739
729.9659851,2110.166149,1537.772491
730.4709772,2109.505276,1538.836325
731.9859533,2112.148767,1542.027828
730.9759692,2110.827021,1539.900159
730.4709772,2113.800948,1538.836325
730.4709772,2111.157458,1538.836325
731.2284652,2112.809639,1540.432076
730.9759692,2111.81833,1539.900159
730.7234732,2113.470512,1539.368242
730.9759692,2111.81833,1539.900159
730.4709772,2113.140075,1538.836325
731.7334572,2114.792257,1541.495911
731.2284652,2112.809639,1540.432076
731.2284652,2114.131384,1540.432076
730.2184811,2111.157458,1538.304408
729.9659851,2111.487894,1537.772491
730.4709772,2113.140075,1538.836325
730.2184811,2110.496585,1538.304408
730.7234732,2110.496585,1539.368242
730.7234732,2109.835713,1539.368242
729.9659851,2111.157458,1537.772491
729.9659851,2111.157458,1537.772491
729.2084971,2110.827021,1536.176739
730.7234732,2110.496585,1539.368242
730.4709772,2110.496585,1538.836325
730.9759692,2110.166149,1539.900159
729.4609931,2110.496585,1536.708656
730.4709772,2110.496585,1538.836325
731.4809612,2108.844404,1540.963994
731.4809612,2110.827021,1540.963994
731.7334572,2109.835713,1541.495911
731.2284652,2108.844404,1540.432076
732.2384493,2109.17484,1542.559745
731.9859533,2110.166149,1542.027828
732.9959373,2109.835713,1544.155497
732.2384493,2111.157458,1542.559745
733.2484334,2110.827021,1544.687414
732.9959373,2109.835713,1544.155497
732.2384493,2109.835713,1542.559745
732.2384493,2108.844404,1542.559745
731.7334572,2108.513967,1541.495911
732.2384493,2109.17484,1542.559745
730.4709772,2107.853095,1538.836325
731.2284652,2108.183531,1540.432076
731.2284652,2106.861786,1540.432076
730.9759692,2108.183531,1539.900159
730.7234732,2107.192222,1539.368242
730.9759692,2107.853095,1539.900159
731.2284652,2107.853095,1540.432076
730.9759692,2105.870477,1539.900159
730.9759692,2107.192222,1539.900159
731.7334572,2108.844404,1541.495911
731.4809612,2108.844404,1540.963994
730.9759692,2106.53135,1539.900159
731.9859533,2108.844404,1542.027828
731.4809612,2109.17484,1540.963994
731.9859533,2109.505276,1542.027828
731.7334572,2107.853095,1541.495911
732.2384493,2109.835713,1542.559745
732.2384493,2108.513967,1542.559745
732.9959373,2109.17484,1544.155497
732.4909453,2109.17484,1543.091662
732.9959373,2108.844404,1544.155497
733.2484334,2108.513967,1544.687414
733.2484334,2110.496585,1544.687414
732.7434413,2109.17484,1543.623579
732.9959373,2105.209604,1544.155497
732.9959373,2107.853095,1544.155497
732.4909453,2109.17484,1543.091662
732.9959373,2109.17484,1544.155497
732.7434413,2109.835713,1543.623579
732.7434413,2111.157458,1543.623579
732.7434413,2109.505276,1543.623579
733.2484334,2109.835713,1544.687414
734.2584174,2111.157458,1546.815082
734.7634095,2109.835713,1547.878917
735.5208975,2110.166149,1549.474668
734.2584174,2110.166149,1546.815082
735.2684015,2109.835713,1548.942751
734.5109134,2110.496585,1547.346999
734.5109134,2109.835713,1547.346999
735.0159055,2109.835713,1548.410834
735.0159055,2111.487894,1548.410834
735.2684015,2110.496585,1548.942751
736.0258895,2111.487894,1550.538502
735.2684015,2109.17484,1548.942751
736.5308816,2108.183531,1551.602337
736.7833776,2110.827021,1552.134254
735.5208975,2109.835713,1549.474668
736.0258895,2110.827021,1550.538502
735.2684015,2109.17484,1548.942751
735.0159055,2108.844404,1548.410834
734.7634095,2106.53135,1547.878917
735.0159055,2106.200913,1548.410834
734.7634095,2105.540041,1547.878917
734.5109134,2107.853095,1547.346999
735.0159055,2105.209604,1548.410834
734.7634095,2108.844404,1547.878917
735.7733935,2109.835713,1550.006585
735.2684015,2108.844404,1548.942751
735.5208975,2108.844404,1549.474668
735.0159055,2108.844404,1548.410834
734.7634095,2108.183531,1547.878917
735.0159055,2107.853095,1548.410834
734.7634095,2109.17484,1547.878917
734.5109134,2108.844404,1547.346999
734.7634095,2108.513967,1547.878917
734.2584174,2110.166149,1546.815082
734.2584174,2107.853095,1546.815082
734.2584174,2108.844404,1546.815082
734.5109134,2107.522658,1547.346999
734.5109134,2107.853095,1547.346999
734.2584174,2108.513967,1546.815082
733.7534254,2107.853095,1545.751248
734.0059214,2108.183531,1546.283165
734.5109134,2106.861786,1547.346999
734.0059214,2107.522658,1546.283165
717.3411843,2107.192222,1511.176633
700.1714551,2107.853095,1475.006267
701.1814392,2105.870477,1477.133935
703.2014073,2104.548732,1481.389272
700.6764472,2105.209604,1476.070101
701.4339352,2104.548732,1477.665852
702.6964153,2103.887859,1480.325438
702.6964153,2104.218296,1480.325438
703.4539033,2103.557423,1481.92119
702.9489113,2104.548732,1480.857355
702.4439193,2103.887859,1479.793521
702.9489113,2104.218296,1480.857355
702.9489113,2103.557423,1480.857355
703.7063994,2103.557423,1482.453107
703.4539033,2102.235678,1481.92119
703.9588954,2100.583496,1482.985024
704.2113914,2099.261751,1483.516941
703.7063994,2100.583496,1482.453107
702.9489113,2098.600879,1480.857355
725.9260489,2100.913933,1529.261816
732.7434413,2099.261751,1543.623579
732.4909453,2099.592188,1543.091662
732.9959373,2095.957388,1544.155497
732.2384493,2096.948697,1542.559745
732.2384493,2096.948697,1542.559745
731.7334572,2096.618261,1541.495911
731.4809612,2096.948697,1540.963994
731.7334572,2095.626952,1541.495911
731.9859533,2096.287825,1542.027828
731.7334572,2096.618261,1541.495911
732.2384493,2096.618261,1542.559745
732.2384493,2093.974771,1542.559745
732.7434413,2092.983462,1543.623579
732.9959373,2093.974771,1544.155497
733.5009294,2091.661717,1545.219331
733.5009294,2092.983462,1545.219331
732.4909453,2091.992153,1543.091662
733.2484334,2091.661717,1544.687414
733.5009294,2090.339971,1545.219331
732.9959373,2093.644334,1544.155497
734.0059214,2090.339971,1546.283165
733.7534254,2090.339971,1545.751248
732.9959373,2090.339971,1544.155497
734.0059214,2089.018226,1546.283165
734.2584174,2089.679099,1546.815082
